,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t1767,4.3024015,4.348872,4.4331865,5.5887637,5.2931876,5.1370363,4.8014827,5.5959573,5.1519446,5.4299803,5.787822,4.060176,4.949653,4.719017,11.245053,3.9319382,3.5776927,4.7335725,3.769013,5.4855747,5.2059855,5.8687215,5.7192945,4.7175317,4.2973747,6.421227,5.9051943,4.996297,5.162122,3.8524883,4.3373747,4.098564,4.8418636,4.4700017,3.901688,5.764245,4.255529,3.9148083,5.648521,4.65371,3.4281516,5.0671396,4.1083493,4.4918456,3.904569,4.4510875,4.544067,6.4498653,5.5033526,6.794582,4.962039,3.8958318,3.7392054,2.3645465,6.6028895,6.5051823,4.573314,4.8296757,5.893421,8.20109,4.7192335,5.7848167,5.643461,5.447284,3.4466612,5.770969,5.4779105,6.7237663,6.082637,5.362113,3.2562613,4.6244802,5.76501,5.267301,5.897866,3.6308045,5.1995025,4.8444934,5.360568,4.6283774,4.584764,5.984577,4.854518,6.8149767,4.198358,4.645932,3.342251,5.3470817,4.5661783,5.189413,3.6665053,3.771141,6.072938,5.847565,3.8001091,6.799773,6.720346,4.5391073,4.6327353,4.4000816
t1772,5.2192187,3.9089787,4.943306,5.602899,6.107611,6.86056,4.421654,4.383917,5.3201346,4.655334,5.127477,4.88114,3.8984237,4.2759657,4.82424,10.415861,2.8835921,4.755003,5.6754584,5.4899144,3.2293394,5.0726194,5.164208,5.276265,3.5433226,3.1675043,5.540649,3.9429445,4.349125,5.112895,4.04597,5.3782816,3.6696622,3.5020304,4.338334,4.513021,6.3284945,5.380343,3.8814154,5.0351105,4.5383363,5.599548,5.474589,4.937923,5.0794806,5.878935,3.703767,4.5945954,4.8660984,4.3170652,5.7981663,4.5038095,5.203262,2.9200976,4.3351817,4.9797683,5.0410943,4.994808,4.7916017,4.0555444,4.4401617,5.0236783,4.0556946,5.7383194,6.104536,4.8198395,6.3167787,4.0974865,5.5039654,4.6029134,7.13742,3.7192316,4.6842732,4.98508,4.71363,6.548057,3.6552932,5.3809266,5.1173697,4.0427322,3.4761994,6.4340115,5.9187083,3.7242568,4.6602273,4.500287,5.06691,2.838564,3.3894057,4.542667,5.919614,7.213417,4.512487,4.135921,4.129779,5.938621,5.3953266,5.1817856,4.7439303,4.7959485
t1776,4.401204,4.550293,4.816971,4.400693,5.858379,4.1889706,4.204595,5.6513004,5.555453,6.0006385,5.1633253,4.69629,5.1387677,5.1663117,5.8904333,4.2593107,9.333094,5.8063917,3.7863429,5.1127815,5.343979,4.3339605,6.182744,5.220709,5.1459823,3.9478192,2.7984712,5.4136195,5.623111,5.1651063,3.5059946,6.9196725,6.11509,4.5329986,5.0495343,4.402978,4.387701,4.9094186,3.8970063,3.851372,3.7835598,5.8269835,6.959684,4.628215,5.3451195,4.4478874,5.073029,5.483371,5.2753215,6.15104,6.15272,4.344931,4.881327,4.9182563,5.727926,6.287203,4.937732,6.1516156,4.785509,4.2422843,6.6935854,3.117653,5.0677357,5.641968,2.7586365,4.7704906,6.1651564,5.885409,6.1036816,5.2473173,4.6033587,5.6058264,4.65626,5.1560435,5.1663346,3.6794226,6.247454,5.3076587,5.6818547,4.8988147,4.869221,5.4889545,4.423869,5.477189,5.3453083,6.2285285,3.1656802,5.404781,4.9320745,5.8517456,5.370119,6.1504254,4.9127336,5.56482,4.9662323,6.0111713,4.8109584,5.0970044,4.3408794,5.5695724
t1792,0.9533587,5.906322,3.4302812,3.5269961,3.5150566,5.3362613,4.830454,5.4733253,5.0219545,4.394967,3.5965302,5.331939,5.518518,4.1183934,4.614027,3.9814796,2.551103,5.2773004,6.2112336,5.187844,4.6615934,5.0586634,4.489197,5.2971845,7.293002,5.7563133,5.2265406,2.6421578,5.661476,5.254539,6.3175063,3.496997,4.18758,5.4525585,5.8575687,5.582654,5.467589,5.776772,5.574297,4.9404144,5.880469,4.3019886,3.316983,4.5705967,6.695594,5.803927,5.9922595,4.8039417,5.264831,5.1177506,4.179056,5.2945137,4.136585,6.3705726,5.656343,6.296296,7.5544577,3.1558137,4.2726116,5.270863,4.596018,6.422965,3.1669831,3.0418847,4.9145055,6.34316,6.590403,6.3051057,6.050445,4.8993607,4.1612496,2.9784515,4.407733,4.0456777,5.152706,4.573171,4.714837,5.2825465,3.9205046,6.0559483,4.489897,4.682509,3.3956592,5.000157,4.6445336,5.3335214,4.2546377,5.1761503,4.3489923,4.1883316,4.7593207,4.8202386,4.738191,5.1012125,4.1396103,4.425783,5.036583,1.3202735,4.0622087,5.5328436
t1806,3.8251379,5.210029,5.788085,3.7147298,4.1927714,6.280395,5.184042,2.7720253,5.029455,4.8031096,5.8170075,3.866269,10.1909275,4.363244,4.725874,3.6224637,2.997618,3.8019063,5.15197,3.6040893,7.426916,7.0742254,4.091474,6.953199,6.012935,4.8850865,5.0864863,5.3133955,3.3317194,5.9923663,3.690321,4.357604,6.3569627,5.510408,3.2315423,6.4064775,3.6996076,5.224661,5.0126853,6.0273867,3.6887753,5.1671457,6.3713465,6.1328793,6.069878,2.8181913,3.0525577,6.4911113,4.2535625,5.5923758,4.395728,5.1917043,2.2271314,4.158894,2.74007,4.221283,6.2830057,7.1868224,6.8185196,7.066812,2.3074312,5.5067463,8.173108,3.6835704,2.626173,6.906607,5.3710623,7.496454,5.2873597,5.544016,3.81077,4.7756524,4.790859,4.716244,8.460397,3.5225875,5.696,3.2595074,2.2461698,3.9118268,6.1649384,2.459628,5.749504,4.678073,4.3382587,5.6948714,4.8304815,5.224,3.8895855,4.410569,4.1068277,5.2447796,5.3719296,5.8057513,5.284596,6.142416,6.1402235,3.169577,5.3191643,4.013418
t1854,4.269526,4.316647,4.404269,5.5609455,5.2662263,5.1438723,4.747656,5.508732,5.132794,5.516127,5.8415947,4.1396904,4.9545875,4.6852126,11.235189,3.858729,3.6061938,4.7629533,3.7744172,5.409408,5.246176,5.8192515,5.649337,4.7446218,4.324288,6.5011444,5.9844093,5.0191545,5.237403,3.8670263,4.2781,4.1317105,4.87008,4.4380474,3.8215199,5.7560267,4.2285104,3.9951024,5.598197,4.5803246,3.3879268,5.027873,4.0959625,4.45781,3.8667228,4.5310774,4.537078,6.4399843,5.5390725,6.7772818,4.94747,3.9029398,3.7136624,2.3344967,6.6502934,6.5754523,4.5599756,4.807813,5.8595276,8.188221,4.7503695,5.7544765,5.656706,5.365531,3.4438515,5.768879,5.468626,6.7012916,6.0935926,5.39482,3.28617,4.5862904,5.763557,5.282371,5.89228,3.6120164,5.159841,4.846659,5.350961,4.607158,4.579492,5.983947,4.7773886,6.7955737,4.151484,4.6797633,3.3505027,5.427604,4.590779,5.1077905,3.7432215,3.8495564,6.1308703,5.8508716,3.778495,6.824784,6.7822676,4.4592404,4.64155,4.324531
t1857,4.8980775,4.650272,4.753544,4.983776,4.3859277,4.346854,10.497764,5.4414845,5.406794,4.5370107,5.0962815,5.65194,5.5044184,5.011344,4.81156,4.358224,3.0351028,5.071907,5.0798764,5.598917,6.3231993,5.5082836,4.994212,6.300531,5.052689,5.7120776,5.246771,5.0176363,4.710154,5.1876135,4.216505,5.4598002,3.1017873,5.280217,5.816766,4.9773183,5.214452,4.939755,3.0292645,4.6370335,5.165913,5.0637326,5.243077,6.0987988,5.200123,5.445192,4.671609,4.935031,4.799443,5.5184383,4.982871,5.666428,5.4786167,5.3668094,4.602272,4.8860087,4.5499907,6.10394,5.6981626,5.2531695,5.077971,4.448643,4.771369,4.9471517,4.962152,3.719052,4.034167,4.980601,4.6789303,3.407031,3.8216715,5.367238,6.326312,4.711,4.5755672,5.4828024,5.1422153,4.414966,6.040057,5.693564,5.5897326,5.0246315,4.9555326,3.6193488,3.9105728,5.4953403,5.1500235,5.5433054,4.9974794,4.577528,5.378267,3.6759467,4.354443,5.0904927,5.4379764,5.7169776,4.7762036,4.954233,4.876366,5.4744325
t1890,4.442884,4.514951,4.785203,4.4107957,5.8461432,4.1770763,4.156299,5.669275,5.581137,5.9863133,5.136107,4.6853333,5.1791024,5.1527796,5.8655577,4.2952023,9.312847,5.782964,3.697059,5.1025124,5.3029294,4.243747,6.0929794,5.2481413,5.244094,3.9837646,2.8150067,5.410774,5.595463,5.1372333,3.4050643,6.89554,6.098372,4.5487914,5.0308776,4.380249,4.3802786,4.9422197,3.915366,3.8737092,3.7894588,5.803067,6.941652,4.662926,5.3310056,4.452656,5.0618863,5.483041,5.315686,6.0893893,6.1539807,4.3859425,4.894547,5.0118876,5.639702,6.192034,4.953137,6.1190743,4.8166823,4.2041593,6.6529713,3.149566,5.0620847,5.5512323,2.8518035,4.821306,6.063541,5.8445616,6.091495,5.2552004,4.6440377,5.582519,4.5593686,5.134708,5.179541,3.6803772,6.2367096,5.3188906,5.6933746,4.891217,4.8547745,5.396207,4.454536,5.4905066,5.3090725,6.1903815,3.204382,5.420835,4.9032497,5.825791,5.360281,6.1227374,4.908466,5.578029,4.982712,5.99083,4.8281393,5.081941,4.3356876,5.5513577
t1892,3.8234005,5.208494,5.7904434,3.7126026,4.194224,6.279153,5.185678,2.7695954,5.0295205,4.802542,5.816245,3.8641627,10.189724,4.361442,4.724157,3.6195967,2.9992108,3.8036344,5.1528144,3.6060843,7.42892,7.0755844,4.0895653,6.954802,6.012147,4.885893,5.0887294,5.3132706,3.3319845,5.9934936,3.6900365,4.3559537,6.357708,5.5086107,3.2305875,6.4065804,3.7001874,5.2240267,5.014048,6.028688,3.6895177,5.168971,6.37364,6.1339993,6.071145,2.81609,3.052111,6.491889,4.2540607,5.591576,4.3944306,5.189984,2.225916,4.157175,2.739062,4.222987,6.2824173,7.189759,6.817806,7.0673304,2.3046408,5.5086946,8.172906,3.6849606,2.6247153,6.9080386,5.369516,7.4975467,5.287895,5.544688,3.81308,4.773477,4.78918,4.71848,8.461331,3.5212197,5.6938806,3.2587771,2.2442622,3.909811,6.164965,2.4586184,5.7481527,4.675774,4.3377113,5.6925073,4.829501,5.225733,3.8908072,4.412706,4.1044564,5.243417,5.374913,5.8073473,5.2849565,6.144713,6.1420965,3.1712663,5.321482,4.0121274
t1906,4.5239825,9.042622,6.071556,3.6217039,4.5145416,5.3626246,4.0410147,4.6608086,5.2872944,5.862625,4.156514,5.359465,4.731413,4.2780843,5.4948597,4.885951,2.6102905,6.131905,5.662657,4.4006324,4.6474657,4.3224554,6.7677393,5.3178616,3.1830285,3.1617386,5.4334416,3.9729264,3.8185544,2.861536,7.2138405,5.25082,4.329232,6.681516,4.1276174,3.9062495,6.46648,6.377855,5.669071,6.4063635,5.2125325,3.9173725,4.9393415,3.294657,5.462444,4.9799247,5.278667,4.8836474,4.8922005,5.7266994,5.1589,3.227768,5.5575304,6.117451,4.270344,5.8650026,5.273989,4.922312,4.305327,6.4931645,4.912578,4.4077373,3.967054,5.5481853,4.623259,5.1962667,5.1442375,5.613547,5.0437136,4.675383,5.605823,5.862911,4.0536475,5.65932,4.027817,3.9824784,4.461205,5.061076,5.3103004,4.2175603,5.181624,6.770589,4.3310795,4.802888,5.5859566,5.7750645,4.8278456,5.275705,6.298368,3.824683,5.866062,5.444403,6.0294166,4.0436087,3.6843042,5.238206,6.050611,5.1249895,3.4421368,5.485502
t1909,5.587804,6.2471786,5.053638,3.9655826,5.865833,11.34815,4.5018253,4.6038346,4.9245687,5.632033,4.281846,4.263703,5.152881,4.937776,4.689769,4.56047,2.5491817,4.380731,4.6440163,5.200626,5.30307,4.3150864,5.964651,7.3125997,5.080939,5.1912665,4.8704677,5.66301,3.5562172,3.7189093,5.451469,6.152994,5.201524,5.355892,4.6988974,3.8426979,5.1800456,4.054853,4.822381,5.952203,5.0930285,5.8040648,4.455038,4.8341975,4.890347,6.3105545,4.1701097,4.4829397,4.4526834,3.9722154,6.992629,4.761324,5.8134604,5.7942443,5.0075617,4.71006,4.722522,4.2121444,6.6194735,4.7002993,3.6037762,4.462952,4.8561497,4.3135653,5.133506,2.4000888,4.392623,4.5534787,5.7606936,3.8633873,3.8812954,4.4261613,5.2645187,4.576149,4.504866,5.159554,5.188227,7.931375,4.471791,4.552009,4.9039993,5.376073,4.0114455,3.6163054,4.124627,3.5796928,4.470321,5.799086,4.791085,4.1878867,4.4189763,4.0969706,5.4681535,5.8013797,2.9972115,5.2971616,5.2305055,5.777077,3.8917844,5.01375
t1933,9.855865,4.7239246,5.3273396,5.4199023,4.5841904,5.293419,4.4287715,4.4201694,4.6124744,4.874025,4.7706656,4.512236,5.554017,4.1461782,5.550833,5.0444484,3.121423,4.7389517,5.504709,5.187104,5.0601296,4.946591,5.0485024,5.1775627,4.6901937,4.127165,3.8325312,4.3954425,4.370258,5.063887,6.063907,4.3935056,4.884859,4.4883866,4.7872725,5.967723,4.9157867,4.6435976,5.211817,5.830203,4.2192774,4.4676814,4.4158874,3.455416,4.4723606,5.1539726,4.671874,5.482801,4.795175,5.4945145,4.474503,5.0814395,4.928277,6.274104,5.391743,4.3920736,4.401645,6.8982763,4.176485,4.386917,5.0425344,4.0871787,4.683923,5.6395373,5.9165964,5.543378,4.4547844,4.1285286,4.3282914,4.406338,4.692458,4.608735,3.1758184,5.729631,4.8553257,6.236904,4.6820917,6.658777,6.1599298,5.9951935,4.8060236,5.2910805,5.8410144,5.9560776,4.618637,4.628741,5.137075,4.7412543,5.3630576,5.360742,4.6251416,4.3985868,4.9106936,4.6193843,4.901828,6.173895,3.7472236,4.867314,5.9192886,4.2042246
t1937,4.896225,4.6555486,4.759281,4.989182,4.390392,4.350164,10.498262,5.442868,5.4096737,4.540375,5.099929,5.6494007,5.5002694,5.00929,4.814019,4.3579674,3.037704,5.07201,5.0768795,5.5970345,6.322937,5.510431,5.0059547,6.294176,5.0544276,5.7104664,5.2517614,5.0138693,4.7082767,5.185474,4.21618,5.4543724,3.1031754,5.2753286,5.813532,4.976898,5.218981,4.9391184,3.027224,4.6396384,5.170764,5.065051,5.2461944,6.093034,5.2059264,5.440582,4.6708817,4.935882,4.796158,5.5185595,4.9867544,5.661262,5.4777417,5.372232,4.5999966,4.887894,4.553647,6.1036196,5.697557,5.2487626,5.076889,4.4463005,4.7678833,4.9489594,4.963443,3.7278616,4.0322905,4.982743,4.6773853,3.4070458,3.8190324,5.3622093,6.3259225,4.709393,4.5806227,5.4765015,5.1404595,4.4106245,6.0407662,5.6914563,5.5886526,5.0232563,4.95698,3.6228046,3.9048333,5.490287,5.1543293,5.5460124,5.002488,4.5805855,5.380565,3.6755424,4.348306,5.0867543,5.437056,5.7192545,4.774137,4.949634,4.8769817,5.4764495
t1948,5.22938,0.07842375,4.7617006,4.958832,4.804641,5.0425897,4.1937137,4.164088,5.244769,4.935296,5.1410403,5.5951233,4.1674695,4.8392,5.0546956,3.8554611,2.9132266,5.121052,4.8966103,5.39644,5.5425196,4.769406,4.937796,4.046546,3.9781835,4.7836876,3.7576518,6.5091643,5.5643506,6.4500313,6.757182,4.924915,4.4912295,2.95582,3.6650128,4.513311,4.196752,4.3541346,4.083465,3.8188512,5.484102,4.6226845,4.9680758,3.9781778,4.22238,6.0801935,5.0178266,5.344666,5.746189,4.1323285,4.5653973,5.264931,6.6210704,6.062644,7.119828,4.638926,4.823107,5.254287,4.7984056,5.2736855,6.06868,4.842865,4.671211,4.8891683,5.148536,5.366674,5.35285,4.690484,5.558447,6.1822634,5.8236327,4.9168115,6.2211,4.4122033,5.402589,4.438651,3.3174815,5.049765,4.4333606,5.160345,4.194219,4.578552,5.4864535,2.751258,4.865257,4.9096293,4.0099626,5.1836543,4.9903297,6.3486843,4.364405,6.004474,5.044255,3.7909641,4.883836,4.7446904,6.688242,5.419647,6.900505,6.3548555
t1952,5.069677,5.4905286,-0.2792545,4.5589066,3.835984,4.7161717,5.4602485,5.2558427,5.1211247,5.496918,4.4396133,3.242207,5.2530713,5.035472,4.6122193,4.9323926,3.5763588,2.9970257,6.9248395,5.6344867,4.319762,5.945291,5.087106,5.1256113,5.9971185,4.826311,3.9940872,7.1332197,4.8047295,7.6736293,4.0008483,5.3484826,5.2319098,4.9626684,4.498624,5.2812386,3.953141,3.92423,4.8210335,4.197218,4.675156,6.0269556,3.9243839,5.853836,3.731249,5.2552643,5.310462,4.0762486,3.8591874,5.2143464,2.346181,4.730284,5.7616158,3.8902307,4.2782693,3.8549948,4.9771814,5.746517,6.1530547,5.0043583,4.3711424,3.9667146,4.0593734,4.0320582,4.4158077,4.8372912,3.9851897,5.5303435,4.853178,4.147019,3.0730486,6.0769396,6.196543,4.3304124,4.8378234,6.361932,4.9369316,6.2147813,5.373078,5.7343717,4.6836677,3.8398147,3.708473,4.7650447,5.426373,5.5081387,4.484028,2.8447256,4.910323,5.576954,2.6842563,5.0151167,4.943989,4.3540144,3.0906088,4.891842,6.401669,4.8594704,5.590937,5.4567337
t1956,4.202063,4.710862,4.510488,4.9220943,4.675513,5.9973874,4.9123783,5.830537,10.022315,5.1719885,5.25555,6.144312,4.4586067,4.844893,5.8523426,5.018802,2.6756907,5.5142956,3.391615,4.552653,6.4362817,4.4644547,3.754658,7.1769953,4.7397633,4.428316,4.1294794,3.7098436,6.248963,3.6023853,3.7591567,5.9902296,7.6137466,4.54193,5.0306993,4.8978324,3.3717937,5.58175,3.7462783,5.4740186,4.537145,5.165119,5.995631,5.307969,3.92613,6.8904486,6.195575,6.1314354,4.2852044,4.5317693,5.0146937,4.7154183,6.057984,4.298922,5.4770494,4.050433,4.914673,5.326064,5.2187862,5.038816,4.857396,2.8854456,4.5665936,4.455012,4.406144,4.2308335,5.0498238,4.7808733,3.9799678,5.2485933,3.2310293,6.437699,3.8609169,3.225881,3.0162766,3.0440576,2.4438605,4.9547796,5.946924,5.851404,4.679361,4.6588383,4.4858303,6.9646173,5.9361644,3.671589,6.109754,3.5448442,6.775567,4.572983,5.582975,4.666241,5.4627676,2.492901,6.2749615,4.411786,5.3703628,3.0810475,4.6591625,4.7131867
t1961,4.424164,4.739075,5.429223,-0.45903412,6.317404,5.318375,4.089286,6.5458813,4.950273,4.898986,4.813895,4.7775064,5.570236,5.295731,4.3012857,4.336663,2.8452168,6.476815,4.7064805,6.4088893,3.2519972,6.5509787,5.764384,6.2274065,5.3953705,4.355478,5.60584,3.2301831,4.8130527,4.643213,5.2274113,5.808202,5.699577,6.4331474,5.7458315,3.8225014,6.1730266,4.5367136,4.7651663,5.553264,7.6942806,5.5884156,2.3421144,6.3441224,3.200859,3.842129,5.720705,4.5829053,5.902171,5.7073264,7.4676895,3.305789,3.8454313,4.0588884,5.9907947,6.755839,5.377697,3.4632313,4.100664,4.588447,7.569291,3.3365002,4.6410513,4.4875836,6.2689376,5.5562725,6.384812,4.226363,4.937724,4.188552,5.9594607,5.4224205,3.9304237,4.403307,6.882848,2.8263605,4.1508765,6.3024597,3.852701,4.572696,4.3501663,5.9728146,5.5759926,5.259165,4.9713693,5.178741,5.0738263,5.207125,6.486584,6.421833,6.930241,5.665699,7.1251836,4.396504,4.5963187,4.272218,4.0945344,6.534114,6.2722034,3.780111
t1964,4.1956444,4.724864,4.5013995,4.9470854,4.683556,6.004499,4.9092526,5.8503704,10.035984,5.1896906,5.2370734,6.1363144,4.450418,4.8618703,5.8502183,4.9905796,2.676652,5.525821,3.3628845,4.5511646,6.4473133,4.4632063,3.750192,7.1772084,4.7503715,4.4260855,4.1355,3.6938646,6.2485332,3.620537,3.7627585,6.0083814,7.6197433,4.537079,5.023202,4.91396,3.3654969,5.5876346,3.7303827,5.455092,4.5367193,5.151979,5.9978294,5.3248954,3.9313776,6.8953595,6.1964607,6.126609,4.3008046,4.5235085,5.0325794,4.7229805,6.0637956,4.29387,5.4503455,4.048946,4.9020495,5.321965,5.2056837,5.037388,4.8516583,2.870069,4.584663,4.4603796,4.4080157,4.226144,5.0311437,4.7785544,4.000791,5.2424355,3.197782,6.421246,3.865061,3.2285178,2.9993188,3.0340755,2.4260077,4.957306,5.955186,5.8318887,4.6751842,4.6497283,4.4681087,6.96821,5.9378138,3.650451,6.1252894,3.5381348,6.776509,4.591014,5.563001,4.664237,5.4348516,2.4909563,6.253135,4.395531,5.3673043,3.065548,4.636432,4.727866
t1970,5.653835,4.4630303,5.7466393,5.966302,1.2141813,5.0274353,3.9711707,5.994373,3.9133663,4.4720483,3.7886052,5.4353876,5.171581,5.6818233,4.4779153,5.917627,2.6894827,5.4386797,4.0147896,4.243443,7.2260027,4.244435,4.516579,4.5666437,4.2030015,7.0373507,4.347604,5.8062067,6.3408914,3.84307,4.3577433,2.991541,5.4644537,4.9424987,6.383267,6.0479336,4.94314,5.9888344,5.2010307,6.1091075,3.8786774,2.7490368,3.9698913,4.5682464,5.547413,4.7714276,5.084193,6.000102,5.1842117,4.1161995,3.9836292,5.94664,3.7452998,6.5266695,5.6064825,4.342446,4.4824862,4.931177,5.3764753,5.37548,5.4607687,5.250751,4.575626,6.104689,3.7629025,4.0774307,5.7017035,4.441693,4.5230412,7.3168607,4.6344666,3.6400928,4.4346714,4.936623,4.3153863,3.9462981,4.136984,5.7050867,4.546219,4.1394114,4.8193946,6.2218847,6.1267242,4.868609,3.752292,4.835246,3.7440326,5.878411,5.334854,4.7904267,4.0933433,2.9237816,5.19896,4.774063,3.2618468,5.1311603,4.471155,5.3822427,5.13606,2.9388225
t1980,4.908396,4.6241035,4.7213945,4.9534435,4.358869,4.330243,10.499645,5.43578,5.3930454,4.5127163,5.0740438,5.6624374,5.5323176,5.025608,4.7944856,4.3518806,3.0171115,5.0641346,5.099251,5.611751,6.327352,5.5051584,4.899569,6.3506618,5.047736,5.721966,5.2215495,5.0360136,4.722679,5.196346,4.2195797,5.490415,3.0889459,5.3102813,5.8379736,4.976853,5.186004,4.9423604,3.0402775,4.6267104,5.1379933,5.0518446,5.221555,6.1311774,5.163986,5.470543,4.698541,4.936555,4.815906,5.5394773,4.963189,5.693752,5.4549317,5.3318515,4.6178656,4.8993473,4.53042,6.105616,5.6993203,5.281384,5.082598,4.460388,4.7902675,4.9267187,4.9520526,3.6543117,4.0408936,4.971324,4.6910195,3.4065442,3.8351836,5.3989754,6.3300204,4.721265,4.545619,5.518439,5.1556735,4.4261355,6.0361276,5.7056417,5.6009293,5.030253,4.9459333,3.5946047,3.9394639,5.5222583,5.1516695,5.5221653,4.9701552,4.5584803,5.3622737,3.67117,4.3836184,5.1115246,5.4480953,5.7000265,4.7839055,4.9764013,4.8676014,5.467994
t1983,10.194036,4.7547264,4.6071286,4.1993966,3.437811,4.8961406,4.854247,5.1980257,5.325291,4.6620455,5.9313917,4.8316007,5.4571667,4.9982634,4.758027,5.8694367,3.3333762,3.5842533,5.390968,4.3153424,7.0409493,6.1530595,4.773125,3.6744661,3.9066162,4.1529417,5.6445045,5.7628665,4.9517603,5.250927,2.4309242,6.4542594,6.2469306,5.086822,5.2724404,6.023377,5.9032626,5.509905,5.8473635,4.291671,2.037055,5.3736405,6.092506,6.228543,6.133959,4.063867,6.330186,4.303612,4.9271126,4.9761877,3.5059597,4.5096564,5.4582963,4.846351,4.3196173,5.6606207,5.304596,4.7409105,5.9707913,4.062928,4.7223215,5.8297496,3.7856493,5.4779983,4.653275,5.8287964,4.9646125,3.7233665,5.2959146,5.010474,6.441832,4.4585905,4.656463,4.1100316,5.7501364,5.5647254,2.584304,3.7163327,3.7213078,4.1726217,4.3732343,4.9085727,4.599811,4.337955,4.5442543,6.659241,4.0104995,5.714597,3.0205128,4.7446012,4.2015615,4.860685,4.840131,5.072068,3.5421386,5.453801,4.6577086,5.323601,3.519251,5.2607384
t1988,6.5178094,4.726699,5.025398,5.7735853,5.294244,6.5080314,5.477162,4.605606,5.436973,5.6455984,11.041356,4.357161,5.0262322,4.9997234,5.1659245,4.4132338,3.3916464,5.89581,5.9130254,4.132884,6.3384976,4.2781625,3.4535573,3.1585124,4.512991,5.903437,4.833401,4.6832848,3.1215293,6.0991564,4.538017,4.447002,4.50367,6.795213,4.13182,6.5600615,3.370958,5.673478,4.5201697,4.0115676,6.1481833,5.232801,5.554822,5.65482,5.883288,3.4597473,4.9309683,4.832427,3.828204,4.9973083,3.2596674,3.8968785,4.820313,4.2278914,5.1259747,3.7900162,5.6000705,4.7062902,4.2735224,4.4831276,5.231324,8.173523,4.440893,4.2979074,4.576398,3.969122,4.634452,4.51828,5.1292167,5.536595,3.7670035,5.3876553,4.216633,4.0747037,5.8886285,6.196486,5.9488535,6.1417766,4.433824,6.4608455,5.298413,5.3638687,6.0833526,6.8196445,4.278643,4.061725,5.282852,3.6402247,5.2136254,3.9070215,5.658021,6.254326,6.0846515,5.103041,5.815709,5.398065,6.563475,5.1004157,4.985333,5.837528
t2004,5.084228,3.9454594,6.0628567,4.2177777,5.8015566,5.6060143,4.7198253,4.406042,5.0095983,5.9678693,5.501169,11.683014,4.2991366,4.7706256,5.1479726,5.749872,2.957856,5.913058,4.194013,5.1625533,3.8411708,4.9737496,6.149641,4.9643283,2.857345,4.6326118,5.160286,4.274003,5.794223,4.638966,5.7131243,4.763652,5.1005416,4.916854,5.4480524,7.069255,3.84875,5.3243155,5.965812,4.8775244,5.687474,4.1722794,4.0825963,5.77688,5.036447,4.2061725,3.3507435,4.604785,4.3227997,5.968802,5.560263,4.927641,4.9871244,3.4867659,5.5404124,4.1776495,5.0832334,4.7602305,4.027216,3.6973517,4.1304827,6.731686,4.57087,5.8057513,6.32638,6.2055273,6.3459997,3.919489,5.4340158,4.347663,6.7378635,4.824251,6.5095363,5.727576,4.9769254,6.709636,4.5384417,3.9705138,4.1015124,7.097878,5.050291,6.940709,4.676896,5.4425206,6.346092,3.9494228,4.141616,5.3707256,4.492938,5.5583363,5.947451,4.8936167,4.4883394,4.125967,4.0762005,4.536146,4.679212,6.8990917,5.275027,5.6993203
t2007,5.220384,3.8874085,4.968133,5.6797414,6.067059,6.8386736,4.501055,4.329639,5.326781,4.638363,5.151246,4.951689,3.8633802,4.3570065,4.833587,10.397595,2.9646537,4.713388,5.690224,5.473873,3.2142007,4.9998846,5.1679244,5.2755904,3.5723608,3.2560956,5.5190654,3.9703438,4.3583293,5.1347613,4.1062183,5.3969436,3.648178,3.49843,4.3553033,4.539971,6.3054876,5.369194,3.9280512,5.017175,4.5815597,5.618591,5.4710507,4.919258,5.1076565,5.804601,3.7345366,4.5925913,4.8527956,4.348789,5.7943306,4.524554,5.2173486,2.9226737,4.3751936,4.939644,5.059608,5.0349383,4.7752175,4.0627837,4.4666405,5.0689416,4.049964,5.805343,6.0907345,4.8140163,6.2968645,4.1013756,5.5010858,4.6063514,7.1102633,3.7318816,4.6985426,4.9460135,4.695335,6.5341425,3.6739182,5.351026,5.0971675,4.0339136,3.4546816,6.4218717,5.9025908,3.7162313,4.629346,4.4706087,5.160107,2.860506,3.4055507,4.4274487,5.922403,7.2155724,4.5588827,4.141093,4.1701903,5.9555907,5.4002986,5.16253,4.7660084,4.812565
